,Stock Code,Investment2019,Market Value of Equity,Total Market Value,Stock Return,Total Investment Expenditure,Amortization and Depreciation,Book Value,Operating Income after Depreciation,Annual Dividends,Leverage,Cash,Age,Size
3480,300072,119124.2732,13534734.43,14850232.31,0.067568,227383.5384,89667.6156,4060420.329,716664.1881,182032.7038,0.20293,97417.52395,1.278753601,5.82098562
3485,300690,10275.50637,1320250.08,2803175.83,0.098218,18351.47611,12377.3445,765745.0464,212111.3779,47088.72588,0.92782,114818.082,1.079181246,4.90553204
3487,603187,33277.5979,2742011.33,3694848.0,0.123967,44694.78468,13710.05665,1096804.532,211134.8724,33992.71446,0.23555,86274.7008,1.204119983,5.955244165
3490,603379,19486.93526,2231055.97,16286708.59,0.103397,35473.78992,23983.85168,803180.1492,185133.0244,37767.13698,0.47296,138925.6243,1.397940009,4.996206508
3492,603680,3441.573352,2565147.84,8234004.99,0.048338,29285.43784,24368.90448,846498.7872,160411.5202,42990.28741,0.28131,241585.7064,0.602059991,7.204073455
3495,2532,43141.05746,2598076.33,3033572.54,0.039655,43387.87471,22083.64881,1402961.218,286204.0885,76416.49163,0.2933,59943.39339,1.505149978,5.868421016
3498,300084,7620.138605,1480587.29,1727598.16,0.015837,23837.45537,15916.31337,236893.9664,63132.24205,16351.25069,0.65347,26363.14792,0.698970004,5.639748314
3499,2379,14457.14827,3325776.0,3325776.0,-0.019126,48556.3296,32842.038,1130763.84,326225.3678,89059.52542,0.48555,116568.4488,1.477121255,6.026380778
3500,300263,20027.00248,3686007.91,5004335.09,0.248858,53078.5139,33634.82218,552901.1865,97034.15823,15137.32868,0.75437,99486.18159,1.397940009,5.775460597
3501,688333,5481.484156,991540.57,4416800.0,0.111984,13782.41392,5081.645421,396616.228,66433.21819,15346.0734,1.03679,15679.64,1.361727836,4.569689027
3502,2371,926500.5017,40294880.91,43176916.02,0.12532,300196.8628,261916.7259,21759235.69,3350922.296,660131.6924,0.35768,2274991.705,1.146128036,4.23
3503,300316,397401.9533,18932329.18,20192172.8,0.161004,119273.6738,175124.0449,7762254.964,1963850.506,349565.39,0.47598,778408.2614,1.079181246,4.66
3513,603508,14925.03626,9328147.66,11524639.28,0.137858,109605.735,86285.36586,5223762.69,851473.3184,149007.8307,0.15815,476543.8342,0.477121255,5.472381081
3520,2539,20820.54673,2973248.85,4959591.0,0.05819,41328.15902,30104.14461,1367694.471,369277.5072,81979.60659,0.15255,229926.6388,1.041392685,5.307273359
3523,2515,47664.60842,4483106.12,5341590.51,0.05,66798.28119,34744.07243,1120776.53,179884.6331,35976.92661,0.57602,229955.4715,1.255272505,5.989477055
3524,600636,36501.62679,4540878.75,4540878.75,0.080851,71291.79638,49382.05641,1907169.075,400505.5058,75695.54059,0.96979,224773.4981,1.113943352,6.087324007
3525,300126,14583.95493,1253442.05,1808547.72,0.148649,20055.0728,8930.774606,188016.3075,33184.87827,7566.152246,0.41217,14522.63819,1.361727836,5.780895704
3526,300151,12210.32965,2447777.41,4301400.0,0.037576,33248.97649,16522.49752,1297322.027,281518.8799,61371.11582,1.13293,214166.706,0.602059991,5.051051914
3529,603185,12866.80122,1128254.4,4445280.0,0.111601,15607.5192,7615.7172,654387.552,160324.9502,38798.63796,0.30977,68457.312,0.301029996,5.762451496
3533,603666,23731.31391,1999793.44,7011159.04,0.138813,14698.48178,11998.76064,799917.376,191180.2529,38236.05057,1.21341,98086.11497,1.380211242,6.1
3535,300470,17986.14657,4856231.65,5316106.64,0.111934,62159.76512,40670.94007,2428115.825,582747.798,117132.3074,1.24449,154805.0254,1.342422681,6.072561487
3536,600614,18122.17473,2463724.88,2463724.88,0.771739,34738.52081,18785.90221,1330411.435,220183.0925,34788.92862,1.09672,128039.782,1.51851394,6.417004436
3537,2385,126164.8141,13852087.63,20892740.89,0.16437,224403.8196,96964.61341,4294147.165,684916.4729,143832.4593,1.07685,65603.20639,1.477121255,6.13956535
3538,2626,107765.7114,12019642.58,12021397.58,0.114286,185102.4957,93152.23,4928053.458,1446383.69,254563.5294,0.93753,552022.5769,0.77815125,5.920208725
3539,2612,49383.82404,2176711.87,4228887.63,0.181045,35045.06111,11427.73732,696547.7984,137568.1902,34116.91117,0.38089,90413.61753,1.477121255,5.837511655
3540,2588,7991.72332,2940782.44,4523416.44,0.012953,36465.70226,31613.41123,1558614.693,382639.9072,96425.25661,0.23656,30171.18765,1.491361694,5.467253299
3541,300160,28031.4343,2179314.62,2319384.09,0.11276,37048.34854,16617.27398,762760.117,199843.1507,31375.37465,0.78263,88438.11535,1.113943352,5.55914544
3542,2501,46660.90119,1963687.68,2101665.55,0.153333,31419.00288,10063.89936,373100.6592,97192.72172,20410.47156,1.09558,24043.05389,1.414973348,5.423809295
3543,601700,69180.4139,7320678.72,7320678.72,0.264188,106149.8414,74121.87204,3001478.275,469731.3501,81733.25491,1.21678,100439.712,0.903089987,5.644942986
3544,2520,40927.0455,3383029.53,5071830.54,0.070175,54128.47248,27909.99362,1319381.517,237488.673,38710.6537,0.97355,248164.6683,0.602059991,5.627718555
3545,300307,83312.78952,3458453.46,3496720.0,-0.037528,22307.02482,21615.33413,1106705.107,168219.1763,45250.95842,0.58944,188333.3392,1.361727836,4.74
3546,2382,19418.93758,7774053.41,11703337.38,0.0,115962.9634,80655.80413,1710291.75,373698.7474,74739.74948,0.18222,573931.6651,0.477121255,6.034412813
3553,300382,83932.79744,3178200.25,3178525.81,0.112648,19863.75156,29398.35231,921678.0725,215672.669,51761.44055,0.62932,32484.53378,1.255272505,4.33
3559,300087,7508.691825,3990906.92,4359243.62,0.307097,48689.06442,37414.75238,798181.384,174801.7231,46672.06007,0.27979,145424.3672,1.176091259,5.779100104
3561,2637,68703.60701,3933540.23,4459274.0,0.184063,67263.53793,29009.8592,1730757.701,501054.3545,103217.197,0.22674,169140.2628,0.84509804,6.662499094
3562,2202,235352.3559,40474016.05,41245368.21,0.031061,538304.4135,394621.6565,16189606.42,4047401.605,1125177.646,1.206,1492257.422,1.204119983,5.347503704
3563,2536,11214.95888,2351144.42,2498551.95,0.113839,27625.94694,12049.61515,540763.2166,137083.4754,22344.60649,0.50797,31206.91386,0.0,6.014507924
3574,300041,45138.22849,3102518.3,4316723.86,0.015015,45917.27084,23268.88725,899730.307,197040.9372,41575.63776,0.38576,165632.6945,0.0,6.264649668
3575,300135,39933.79891,2442240.0,2442240.0,0.039216,43471.872,13127.04,610560.0,104100.48,18217.584,0.98488,69945.7536,1.255272505,6.1277429
3579,2956,5639.41404,1093800.0,4375200.0,0.051933,14328.78,11484.9,262512.0,66021.768,15713.18078,0.15359,102292.176,0.77815125,6.657155484
3581,2831,116802.5095,11340159.56,23286968.25,0.105329,149690.1062,70875.99725,2268031.912,368555.1857,96930.01384,0.52946,519532.2617,0.698970004,5.328557059
3583,601088,3964234.027,300961442.7,300961442.7,0.06043,4995959.948,1730528.295,60192288.54,12760765.17,3088105.171,0.31589,12643390.21,1.041392685,5.565757021
3584,300011,82458.87097,2645701.67,3301623.79,0.008532,15874.21002,20504.18794,608511.3841,122615.0439,22561.16808,0.80993,75739.24974,0.954242509,4.5
3590,2850,20346.54284,4226864.96,9555000.0,0.258993,75238.19629,33286.56156,2197969.779,629718.3417,125943.6683,0.45966,399781.2,1.491361694,5.389132998
3591,300145,93907.5746,6080600.28,6674330.68,0.080997,90600.94417,45604.5021,2128210.098,578873.1467,126773.2191,0.36112,357276.9213,0.602059991,5.519681713
3594,600630,31525.46868,3224699.52,3224699.52,0.116176,51595.19232,29425.38312,870668.8704,179793.1217,31284.00318,0.72899,18219.55229,0.954242509,5.440354516
3595,2489,69290.60615,7871696.24,9116335.95,-0.011792,118075.4436,83636.77255,1731773.173,432077.4066,102402.3454,1.00147,306947.0314,1.361727836,5.966802456
3596,2511,75597.96398,15868257.17,16570563.52,-0.018605,207874.1689,95209.54302,4284429.436,874023.6049,198403.3583,0.48183,741698.4232,1.204119983,5.872485282
3597,300107,5148.967406,2481489.87,4078013.61,0.04507,37470.49704,26676.0161,818891.6571,218234.6266,37754.5904,0.49508,224413.089,1.146128036,5.532890171
3598,2623,24735.07678,3558491.84,3568000.0,0.574859,44481.148,32026.42656,1067547.552,315994.0754,49295.07576,0.982,149392.16,0.0,5.444952715
3599,2480,18705.17167,2534387.23,2578063.1,0.047619,42324.26674,21859.08986,1292537.487,308270.1907,58263.06605,0.80977,105855.2709,1.491361694,5.245927959
3600,300206,41043.67957,2457962.84,4200031.73,0.035868,17451.53616,19663.70272,688229.5952,199930.6974,46783.78319,0.77362,101388.766,1.255272505,4.92
3613,300154,23914.60027,1796354.67,2579658.2,0.057944,30717.66486,10553.58369,1041885.709,202125.8275,31935.88074,0.99389,47439.9143,0.698970004,5.898676643
3615,300741,15184.83177,3578374.4,19018374.4,0.079343,60832.3648,29968.8856,930377.344,260970.845,56891.64421,0.14076,382079.1417,1.380211242,5.541300192
3616,2487,11088.33762,2923214.6,3019689.6,0.096774,37709.46834,29232.146,1140053.694,340306.0277,52407.12826,1.1556,111154.7742,1.491361694,5.204612613
3624,2407,196508.324,7596051.15,8966197.51,0.0925,129892.4747,37980.25575,3342262.506,982625.1768,211264.413,0.27021,230251.9521,1.113943352,6.420151335
3625,2545,120853.1253,7791948.76,9392668.73,0.113569,140255.0777,48699.67975,3428457.454,697691.092,119305.1767,1.27129,445588.2046,1.255272505,6.227733533
3626,2481,127259.6648,8790593.56,9872516.6,0.164223,148561.0312,57138.85814,4131578.973,677578.9516,130772.7377,1.21304,271691.6568,1.204119983,5.636096837
3627,300024,348893.9393,21190775.83,21843354.64,0.039347,341171.4909,135091.1959,5085786.199,1230760.26,321228.4279,0.28967,728694.3108,1.041392685,5.551614093
3633,2557,247103.1268,17208937.03,17222790.0,0.049753,308039.9728,159182.6675,5851038.59,1480312.763,404125.3844,1.12374,664110.7824,1.462397998,6.33483588
3634,2648,295870.9535,16973715.32,17424289.93,0.100269,288553.1604,142154.8658,6959223.281,1819836.888,424021.9949,0.73143,687213.9948,0.903089987,5.728107875
3635,2540,15960.95714,3812414.0,5412455.67,0.049261,60236.1412,40506.89875,1067475.92,293555.878,71040.52248,0.58092,255522.0322,1.342422681,5.898168965
3636,2537,46808.28653,8689603.38,8729617.38,-0.065246,154674.9402,82551.23211,5039969.96,1295272.28,334180.2482,0.69774,67218.05383,1.230448921,6.243755963
3637,2559,25884.5005,2706812.18,3167753.94,0.144869,32752.42738,13872.41242,1028588.628,212917.8461,46841.92614,0.78116,170171.7417,1.278753601,5.17227056
3638,300358,24857.87135,3060912.67,3242459.43,0.1,19436.79545,15304.56335,1775329.349,522834.4932,96724.38124,0.66526,103272.3328,1.505149978,5.17
3639,300195,137090.4964,2209478.26,3164430.5,0.104387,16129.1913,17123.45652,1060549.565,179763.1512,28762.1042,0.88062,99584.62784,0.698970004,4.21
3653,2541,50689.90984,3913266.44,5546182.65,0.088386,53220.42358,26414.54847,2074031.213,342215.1502,74945.11789,0.82081,214692.7304,1.462397998,6.408445792
3658,300191,43546.90734,4477842.6,6921600.0,0.007922,60898.65936,27426.78593,1119460.65,293858.4206,66118.14464,0.54816,378542.304,0.903089987,6.24149447
3659,2521,9193.059771,2532488.47,2948327.48,0.064286,34695.09204,24691.76258,1316894.004,287741.34,65605.02551,0.89158,138689.3247,0.0,6.348203557
3662,300769,4859.861719,1217484.1,4868302.31,0.253881,17775.26786,7457.090113,547867.845,122996.3312,33209.00942,0.47416,246871.6101,0.954242509,5.263842291
3667,2570,62332.29881,5385963.9,5480707.2,-0.077452,95870.15742,33662.27438,2639122.311,457887.721,105314.1758,0.82136,200319.8482,1.491361694,6.613409416
3668,300305,17915.06871,1910456.68,2425525.2,0.043478,28656.8502,16955.30304,592241.5708,141545.7354,32413.97341,0.90861,49601.99034,1.146128036,5.717578789
3669,2392,41715.44062,3114487.13,4583389.73,0.072423,52634.8325,29587.62774,996635.8816,277064.7751,48209.27086,0.37022,111193.0348,1.079181246,5.919247007
3670,601908,14524.11649,5979053.1,5979053.1,0.048951,67762.6018,40358.60843,2511202.302,720715.0607,145584.4423,1.0773,112346.4077,0.0,5.631212354
3675,688196,4094.938717,1125663.51,4896000.0,0.042945,19361.41237,12100.88273,551575.1199,126586.49,24810.95204,0.94843,264530.88,0.84509804,3.927715672
3677,2672,20233.47123,5943766.06,6112166.42,-0.021739,79646.4652,49036.07,2734132.388,649356.4421,168832.6749,0.79301,194305.7705,0.903089987,4.592055116
3679,2513,29227.85148,2235378.36,2418013.44,0.132166,38001.43212,23750.89508,983566.4784,183926.9315,37337.16709,0.4247,100081.5763,1.041392685,5.957594729
3681,688357,12421.45904,623817.75,2744715.4,0.0,10916.81063,4990.542,230812.5675,44893.04438,8260.320166,1.15249,89889.42935,1.0,4.035554573
3682,300130,209103.6526,6018482.06,8543878.83,0.155308,44837.69135,40624.75391,2287023.183,407090.1265,61063.51898,0.3541,447101.1792,1.301029996,5.67
3683,300080,33403.4022,2640532.97,10646565.06,0.023346,34855.0352,14852.99796,1320266.485,316863.9564,84919.54032,1.15721,571081.7498,1.0,5.459625925
3690,603610,26039.87064,1725820.54,6903275.29,-0.064766,28821.20302,17258.2054,535004.3674,105663.3626,20076.03889,0.58203,170510.8997,1.255272505,5.151490759
3691,603579,31811.81207,1599162.0,4354000.0,0.117499,10714.3854,7995.81,399790.5,76959.67125,17469.84537,0.19676,129226.72,1.431363764,5.85
3692,2394,8938.156479,3046717.96,3184690.08,0.037281,44482.08222,32752.21807,1736629.237,303910.1165,56527.28167,0.79922,64967.67763,1.113943352,5.686239825
3702,2582,47915.26292,3133990.21,4326590.1,0.06879,55158.2277,28597.66067,1566995.105,282059.1189,71360.95708,0.56797,126552.7604,1.255272505,6.381709148
3703,2551,8569.86587,2063178.05,3261542.17,0.033557,13410.65733,12894.86281,845903.0005,235161.0341,62552.83508,0.74713,23646.18073,1.491361694,4.42
3705,688016,35955.62889,2054626.01,10577908.48,0.12149,13355.06907,15409.69508,1088951.785,291294.6026,64376.10717,0.77004,122703.7384,1.113943352,5.89
3708,2852,11248.24614,1679845.6,3895720.0,0.048212,29397.298,15958.5332,386364.488,102579.7716,18361.77911,1.16476,217731.7908,1.204119983,5.854624914
3710,600619,54805.11586,4802663.64,4942827.84,0.044304,71079.42187,33618.64548,1536852.365,384213.0912,80684.74915,0.69314,56051.66771,1.505149978,5.834344305
3714,300099,19904.04088,2775836.84,4142126.74,0.056314,19569.64972,16655.02104,666200.8416,163885.407,44249.0599,0.63732,88020.19323,1.380211242,6.56
3715,2496,16211.51143,2770630.2,4311628.02,0.007042,35187.00354,25628.32935,1219077.288,283435.4695,56687.09389,0.38121,110938.189,1.255272505,5.727831331
3716,300760,660282.9455,90792522.62,221134241.3,0.012243,576532.5186,453962.6131,49935887.44,11010863.18,2103074.868,0.66666,2310852.821,1.079181246,4.06
3729,603833,18159.19973,11066609.62,49159909.31,0.181818,137225.9593,120349.3796,3098650.694,622828.7894,154461.5398,0.83651,2618256.77,0.954242509,5.229098774
3732,688358,970.3630782,942862.91,4104800.0,0.0,9507.201009,8014.334735,462002.8259,74382.45497,20008.88039,0.90297,18758.936,0.602059991,5.634452582
3734,2397,12960.67986,2374359.7,3743950.07,-0.063098,42263.60266,18994.8776,474871.94,104946.6987,16476.6317,1.27731,89555.28567,1.380211242,5.521122162
3735,2391,17470.71419,2743107.45,4421942.77,0.055341,41969.54399,27088.18607,1316691.576,352214.9966,87349.31915,0.68696,21667.51957,0.84509804,5.380274963
3736,300164,17396.30685,1666775.91,2346251.23,0.069959,23168.18515,13334.20728,833387.955,247516.2226,64849.25033,0.1718,43640.27288,1.113943352,5.976789682
3737,603288,2559374.032,290316707.7,290316707.7,0.004954,4267655.604,3048325.431,116126683.1,33734801.44,6915634.295,0.98336,12071368.71,1.079181246,5.748898975
3741,2614,156473.5014,3554358.22,5937448.39,0.055888,25946.81501,23991.91799,1386199.706,328529.3303,83446.44989,0.84951,297406.7899,0.954242509,6.21
3745,688029,15631.81408,4913089.81,21414404.0,0.026067,49540.32225,30706.81131,1768712.332,274150.4114,66892.70038,1.20037,1111835.856,0.602059991,6.376218357
3751,2493,502552.6656,72062959.3,77946825.02,0.019753,958437.3587,639558.7638,41796516.39,10532722.13,2706909.588,1.00915,1098270.765,1.322219295,6.522316198
3753,300756,4005.740089,821993.78,2540840.82,0.048421,13316.29924,5240.210348,230158.2584,65710.18277,14653.37076,0.19781,124323.3413,1.113943352,5.891375225
3755,600618,29077.7861,5541317.42,5541317.42,0.072569,83673.89304,60261.82694,1994874.271,341123.5004,68906.94708,0.52844,24825.10204,1.431363764,6.279238428
3758,300471,52703.47627,2472784.47,3318952.0,0.04,15578.54216,17309.49129,1186936.546,329968.3597,76222.69109,1.18106,121540.0222,1.462397998,4.22
3759,300616,41269.12425,5150110.66,14805529.27,0.11808,79826.71523,55363.6896,1442030.985,304268.5378,71503.10638,1.19647,202391.5851,0.84509804,5.314853205
3760,300791,12695.14488,1234600.0,4938400.0,0.073192,19877.06,11728.7,222228.0,49779.072,13689.2448,1.23185,97335.864,1.51851394,5.979046072
3761,603217,13385.35092,1121840.4,4487361.6,0.068502,18398.18256,8133.3429,538483.392,153737.0084,30439.92767,0.7969,41777.3365,1.255272505,5.996819647
3762,2585,14096.87919,3911562.25,5307316.41,0.038462,59455.7462,30803.55272,2190474.86,652761.5083,171023.5152,0.25517,264092.0646,0.903089987,6.034865046
3763,2601,142742.6905,23304929.06,31272801.48,0.197505,291311.6133,189352.5486,10487218.08,1950622.562,511063.1113,0.21171,1746273.235,0.84509804,5.831969719
3764,600615,12559.15827,2146424.37,2150954.61,0.138308,29191.37143,19317.81933,1116140.672,313635.5289,47672.6004,0.9622,23230.30979,1.041392685,5.731477741
3776,300751,17384.95102,4090576.71,7355400.0,0.158951,42951.05546,34258.57995,2413440.259,646801.9894,155232.4775,0.49487,376081.602,0.477121255,4.590756483
3778,603661,27263.17992,1263275.0,4394000.0,0.105965,20338.7275,7895.46875,252655.0,53941.8425,14024.87905,1.11719,60549.32,1.397940009,4.946955048
3780,300157,8136.476357,2877723.83,2898300.96,0.035623,37698.18217,28057.80734,1496416.392,294794.0291,51883.74913,0.44869,105759.002,0.477121255,4.800516425
3781,300776,7675.375253,2459399.28,9834793.56,0.190697,35251.38968,24286.56789,1401857.59,232007.4311,45241.44906,1.01889,369394.8461,0.0,5.285100064
3782,600616,14665.18031,2598826.92,2598826.92,0.08137,33264.98458,13968.6947,649706.73,106876.7571,23192.25629,0.74984,61228.36224,0.698970004,5.636620567
3783,300156,26415.39462,1212624.0,1696841.02,0.02439,8488.368,7578.9,618438.24,166050.6674,30055.17081,1.09785,73948.33165,1.342422681,4.36
3789,2353,119941.3578,24616455.75,35402283.54,0.165563,161237.7852,184623.4181,10831240.53,2095845.043,438031.6139,0.54445,161788.4358,1.431363764,5.68
3791,2304,770190.608,138007822.9,166522174.0,0.125369,2083918.126,776294.004,55203129.17,12558711.89,3265265.091,0.1755,7053879.291,1.079181246,6.245497995
3798,300695,10341.31645,999161.01,3994661.01,0.078876,12739.30288,5245.595303,169857.3717,28536.03845,5792.815804,0.2819,210478.6886,0.602059991,5.405621906
3799,300257,27064.39803,8896909.28,9335040.0,0.117043,137902.0938,80072.18352,4359485.547,780347.9129,209133.2407,0.55016,356318.4768,0.954242509,4.993687765
3804,688199,7819.403404,1594885.25,6884938.92,0.050577,27591.51483,11164.19675,877186.8875,169735.6627,42603.65135,0.96306,259149.1009,0.301029996,4.977884181
3805,2563,79540.0184,18244797.32,26634551.31,0.052239,299214.676,141397.1792,4743647.303,1356683.129,244202.9632,0.2906,383803.8844,0.0,5.276591314
